case:concept:name;concept:name;concept:flops;concept:kernel;concept:operation;timestamp:start
algorithm13;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:16:51.129680
algorithm13;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:16:52.129680
algorithm13;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:16:53.129680
algorithm90;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:25:04.129680
algorithm90;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:25:05.129680
algorithm90;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:25:06.129680
algorithm90;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:25:07.129680
algorithm90;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:25:08.129680
algorithm90;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:25:09.129680
algorithm90;trsm_2.25e+07;2.25e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:25:10.129680
algorithm90;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 19:25:11.129680
algorithm90;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 19:25:12.129680
algorithm90;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 19:25:13.129680
algorithm76;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:01:44.129680
algorithm76;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:01:45.129680
algorithm76;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 19:01:46.129680
algorithm76;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 19:01:47.129680
algorithm76;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:01:48.129680
algorithm76;trsm_2.25e+07;2.25e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 19:01:49.129680
algorithm76;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2023-02-06 19:01:50.129680
algorithm76;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 19:01:51.129680
algorithm85;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:16:44.129680
algorithm85;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:16:45.129680
algorithm85;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:16:46.129680
algorithm85;gemm_4.5e+07;4.5e+07;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 19:16:47.129680
algorithm85;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 19:16:48.129680
algorithm85;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 19:16:49.129680
algorithm85;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 19:16:50.129680
algorithm85;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 19:16:51.129680
algorithm77;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:03:24.129680
algorithm77;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:03:25.129680
algorithm77;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:03:26.129680
algorithm77;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 19:03:27.129680
algorithm77;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 19:03:28.129680
algorithm77;trsm_2.25e+07;2.25e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 19:03:29.129680
algorithm77;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2023-02-06 19:03:30.129680
algorithm77;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 19:03:31.129680
algorithm75;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:00:04.129680
algorithm75;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:00:05.129680
algorithm75;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 19:00:06.129680
algorithm75;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 19:00:07.129680
algorithm75;trsm_2.25e+07;2.25e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 19:00:08.129680
algorithm75;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:00:09.129680
algorithm75;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2023-02-06 19:00:10.129680
algorithm75;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 19:00:11.129680
algorithm78;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:05:04.129680
algorithm78;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:05:05.129680
algorithm78;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 19:05:06.129680
algorithm78;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:05:07.129680
algorithm78;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 19:05:08.129680
algorithm78;trsm_2.25e+07;2.25e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 19:05:09.129680
algorithm78;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2023-02-06 19:05:10.129680
algorithm78;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 19:05:11.129680
algorithm30;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:45:04.129680
algorithm30;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:45:05.129680
algorithm30;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:45:06.129680
algorithm30;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:45:07.129680
algorithm30;ml3 = qr_9e+06;9e+06;ml3 = qr!(ml3);(Q16 R17) = tmp14;2023-02-06 17:45:08.129680
algorithm30;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:45:09.129680
algorithm30;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 17:45:10.129680
algorithm30;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 17:45:11.129680
algorithm23;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:33:24.129680
algorithm23;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:33:25.129680
algorithm23;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:33:26.129680
algorithm23;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:33:27.129680
algorithm23;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:33:28.129680
algorithm23;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:33:29.129680
algorithm23;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:33:30.129680
algorithm23;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:33:31.129680
algorithm23;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:33:32.129680
algorithm23;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:33:33.129680
algorithm71;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:53:24.129680
algorithm71;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:53:25.129680
algorithm71;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:53:26.129680
algorithm71;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:53:27.129680
algorithm71;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:53:28.129680
algorithm71;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:53:29.129680
algorithm71;ml5, ml4 = LAPACK.syev_1.13e+07;1.13e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:53:30.129680
algorithm71;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2023-02-06 18:53:31.129680
algorithm71;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 18:53:32.129680
algorithm71;gemv_150;150;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 18:53:33.129680
algorithm3;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:00:04.129680
algorithm3;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:00:05.129680
algorithm3;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:00:06.129680
algorithm3;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:00:07.129680
algorithm3;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 17:00:08.129680
algorithm3;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:00:09.129680
algorithm3;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 17:00:10.129680
algorithm3;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 17:00:11.129680
algorithm86;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:18:24.129680
algorithm86;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:18:25.129680
algorithm86;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:18:26.129680
algorithm86;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:18:27.129680
algorithm86;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:18:28.129680
algorithm86;trsm_2.25e+07;2.25e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:18:29.129680
algorithm86;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:18:30.129680
algorithm86;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 19:18:31.129680
algorithm86;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 19:18:32.129680
algorithm86;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 19:18:33.129680
algorithm47;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:13:24.129680
algorithm47;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:13:25.129680
algorithm47;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:13:26.129680
algorithm47;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:13:27.129680
algorithm47;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:13:28.129680
algorithm47;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:13:29.129680
algorithm47;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 18:13:30.129680
algorithm47;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 18:13:31.129680
algorithm47;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 18:13:32.129680
algorithm47;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 18:13:33.129680
algorithm27;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:40:04.129680
algorithm27;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:40:05.129680
algorithm27;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:40:06.129680
algorithm27;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:40:07.129680
algorithm27;ml3 = qr_9e+06;9e+06;ml3 = qr!(ml3);(Q16 R17) = tmp14;2023-02-06 17:40:08.129680
algorithm27;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:40:09.129680
algorithm27;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 17:40:10.129680
algorithm27;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 17:40:11.129680
algorithm66;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:45:04.129680
algorithm66;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:45:05.129680
algorithm66;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:45:06.129680
algorithm66;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:45:07.129680
algorithm66;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:45:08.129680
algorithm66;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml4);tmp21 = (tmp56 tmp71);2023-02-06 18:45:09.129680
algorithm66;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml5);tmp14 = (tmp12^T tmp12);2023-02-06 18:45:10.129680
algorithm66;ml6, ml5 = LAPACK.syev_1.13e+07;1.13e+07;ml6, ml5 = LAPACK.syev!('V', 'L', ml5);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:45:11.129680
algorithm66;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml5, ml4, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 18:45:12.129680
algorithm66;gemv_150;150;gemv!('N', 1.0, ml5, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 18:45:13.129680
algorithm35;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:53:24.129680
algorithm35;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:53:25.129680
algorithm35;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:53:26.129680
algorithm35;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:53:27.129680
algorithm35;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:53:28.129680
algorithm35;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:53:29.129680
algorithm35;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 17:53:30.129680
algorithm35;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:53:31.129680
algorithm35;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 17:53:32.129680
algorithm35;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 17:53:33.129680
algorithm25;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:36:44.129680
algorithm25;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:36:45.129680
algorithm25;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:36:46.129680
algorithm25;ml3 = qr_9e+06;9e+06;ml3 = qr!(ml3);(Q16 R17) = tmp14;2023-02-06 17:36:47.129680
algorithm25;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:36:48.129680
algorithm25;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:36:49.129680
algorithm25;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 17:36:50.129680
algorithm25;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 17:36:51.129680
algorithm38;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:58:24.129680
algorithm38;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:58:25.129680
algorithm38;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:58:26.129680
algorithm38;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:58:27.129680
algorithm38;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:58:28.129680
algorithm38;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:58:29.129680
algorithm38;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 17:58:30.129680
algorithm38;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:58:31.129680
algorithm38;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 17:58:32.129680
algorithm38;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 17:58:33.129680
algorithm16;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:21:44.129680
algorithm16;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:21:45.129680
algorithm16;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:21:46.129680
algorithm16;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:21:47.129680
algorithm16;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:21:48.129680
algorithm16;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml4);tmp21 = (tmp56 tmp71);2023-02-06 17:21:49.129680
algorithm16;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml5);tmp14 = (tmp12^T tmp12);2023-02-06 17:21:50.129680
algorithm16;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml5);(L15 L15^T) = tmp14;2023-02-06 17:21:51.129680
algorithm16;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml5, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 17:21:52.129680
algorithm16;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml5, ml4);tmp24 = (L15^-T tmp23);2023-02-06 17:21:53.129680
algorithm18;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:25:04.129680
algorithm18;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:25:05.129680
algorithm18;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:25:06.129680
algorithm18;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:25:07.129680
algorithm18;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:25:08.129680
algorithm18;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:25:09.129680
algorithm18;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:25:10.129680
algorithm18;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:25:11.129680
algorithm18;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:25:12.129680
algorithm18;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:25:13.129680
algorithm28;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:41:44.129680
